iter	RMSE
635	0.02556088638
636	0.02554975752
637	0.02554256645
638	0.02553593116
639	0.02552743907
640	0.02551890687
641	0.0255080789
642	0.02549901113
643	0.02549258528
644	0.02548537868
645	0.02548251485
646	0.0254729751
647	0.02546525744
648	0.02545496144
649	0.02544662594
650	0.0254363342
651	0.0254279901
652	0.02541915879
653	0.02541400327
654	0.02540620859
655	0.02539592612
656	0.02538676176
657	0.02538010492
658	0.02537170529
659	0.02536419104
660	0.02535152639
661	0.02534454473
662	0.02533379276
663	0.02532690342
664	0.02531579652
665	0.0253119962
666	0.02530128027
667	0.02528916555
668	0.02528203758
669	0.02527292117
670	0.02526334145
671	0.02525818445
672	0.02524847125
673	0.02523756896
674	0.02522863698
675	0.02521538629
676	0.02520302376
677	0.0251973057
678	0.0251867466
679	0.02517779134
680	0.02517220431
681	0.02515794916
682	0.02514883737
683	0.02514093018
684	0.02513536057
685	0.02512755592
686	0.02511996204
687	0.02510851291
688	0.02510206318
689	0.02509242303
690	0.02508115255
691	0.02507484779
692	0.02506549072
693	0.02505705178
694	0.02504798478
695	0.02503987869
696	0.02503060712
697	0.02502320784
698	0.02501460623
699	0.02501269844
700	0.0250011407
701	0.02499284649
702	0.0249848336
703	0.02497632626
704	0.02496816809
705	0.02496157622
706	0.02495367546
707	0.02494374376
708	0.02493452164
709	0.02492528684
710	0.02491932083
711	0.02491165638
712	0.02489950533
713	0.02489122914
714	0.02488635451
715	0.02487746152
716	0.02486522952
717	0.02485499351
718	0.02484387708
719	0.02483449596
720	0.02482714907
721	0.02481740646
722	0.02480505043
723	0.02479705289
724	0.02478968173
725	0.02477824007
726	0.02476805144
727	0.02475991901
728	0.0247494459
729	0.02474625482
730	0.02473631789
731	0.02472996828
732	0.02472176135
733	0.0247144431
734	0.02470177642
735	0.0246945399
736	0.02469081233
737	0.02468291878
738	0.0246761125
739	0.02466676017
740	0.02465741852
741	0.02465156825
742	0.02464501686
743	0.0246380678
744	0.02462939467
745	0.0246235215
746	0.02461487408
747	0.02461199574
748	0.02460341929
749	0.0245930878
750	0.02458381829
751	0.02457687346
752	0.02456658019
753	0.02455998187
754	0.02455288509
755	0.02454845416
756	0.02454433772
757	0.02453749175
758	0.02453329739
759	0.02452702894
760	0.02451957795
761	0.0245113118
762	0.02450566792
763	0.02449758256
764	0.02449033208
765	0.0244824957
766	0.02447341076
767	0.02446990272
768	0.02446240398
769	0.02445868294
770	0.02445094759
771	0.02444455293
772	0.02443738453
773	0.02443002445
774	0.02442277539
775	0.02441735583
776	0.02440949199
777	0.02440482513
778	0.02439538242
779	0.02438898157
780	0.02437989632
781	0.02437242796
782	0.02435990729
783	0.02435438521
784	0.02434796151
785	0.02434057646
786	0.02433217468
787	0.0243230752
788	0.02431449497
789	0.02430831863
790	0.02430387753
791	0.02430155991
792	0.02429460503
793	0.02428673583
794	0.02427764396
795	0.02427145991
796	0.02426632598
797	0.02426234339
798	0.02425299479
799	0.02424730839
800	0.02424111294
801	0.02423224463
802	0.02422856245
803	0.02421568258
804	0.02420347846
805	0.02419524706
806	0.02418849749
807	0.02418216004
808	0.02417445546
809	0.02416775757
810	0.02415998781
811	0.02415491823
812	0.02415177287
813	0.02414423327
814	0.02413816623
815	0.02413041687
816	0.02412051875
817	0.02411289064
818	0.02410603861
819	0.02410282178
820	0.02409934366
821	0.02409540624
822	0.02408609856
823	0.02407732115
824	0.02407183443
825	0.02406390839
826	0.02406238331
827	0.02405862636
828	0.02405141526
829	0.02404655021
830	0.02403880805
831	0.02403195377
832	0.02402469894
833	0.02401870535
834	0.02401438968
835	0.02400657888
836	0.02399919764
837	0.02399153002
838	0.0239841022
839	0.02397877482
840	0.02397492179
841	0.0239696252
842	0.02396799707
843	0.02396015738
844	0.02395164804
845	0.02394489923
846	0.02393761985
847	0.02393138438
848	0.02392766403
849	0.02392266571
850	0.02391486338
851	0.02391264561
852	0.02390418832
853	0.02389602108
854	0.02388730585
855	0.02388029157
856	0.0238729317
857	0.02386659305
858	0.02386307866
859	0.02385574656
860	0.02384950859
861	0.02384400077
862	0.02383471021
863	0.0238265463
864	0.02382443428
865	0.02382034715
866	0.02381719634
867	0.02381078701
868	0.02380250296
869	0.02379611261
870	0.02378629857
871	0.02378037286
872	0.02377381986
873	0.02376720959
874	0.02376148193
875	0.02375418281
876	0.02374778042
877	0.02374238608
878	0.02373635355
879	0.02372765073
880	0.02372059512
881	0.02371610564
882	0.023712465
883	0.02370759804
884	0.02369832651
885	0.02369005742
886	0.02368406417
887	0.02368327006
888	0.02367566217
889	0.02366936944
890	0.02366502284
891	0.02365515198
892	0.02364988729
893	0.02364428268
894	0.02363944195
895	0.02362895571
896	0.02362479909
897	0.02361957197
898	0.02361186975
899	0.02360580174
900	0.02359801008
901	0.0235907243
902	0.02358226506
903	0.02357544835
904	0.02356885634
905	0.02356041828
906	0.02355823113
907	0.02354941482
908	0.02354469294
909	0.02353816708
910	0.02352942352
911	0.02352369154
912	0.02351990835
913	0.02351679736
914	0.02351086339
915	0.02350346928
916	0.02349686314
917	0.02348825758
918	0.02348068077
919	0.02347320205
920	0.02346620953
921	0.02346308509
922	0.0234592385
923	0.02345365848
924	0.023448049
925	0.02344188552
926	0.02343194688
927	0.02342656484
928	0.02341782385
929	0.02341087448
930	0.02340271585
931	0.02339937572
932	0.02339189266
933	0.0233852237
934	0.02338042603
935	0.02337540747
936	0.02336823035
937	0.0233647348
938	0.02336309212
939	0.02335789254
940	0.02335180148
941	0.02334732526
942	0.0233398872
943	0.02333621335
944	0.02333536454
945	0.02332926535
946	0.02332563474
947	0.02331984865
948	0.0233129879
949	0.02330862336
950	0.02330091654
951	0.02329659198
952	0.02328989069
953	0.02328557422
954	0.02328124803
955	0.02327507011
956	0.02327159647
957	0.02326688432
958	0.02326160101
959	0.0232556215
960	0.0232493469
961	0.02324355778
962	0.0232358528
963	0.02323127737
964	0.02322543255
965	0.02321794973
966	0.02321157136
967	0.02320636021
968	0.02320139228
969	0.02318846901
970	0.02318227542
971	0.02317732526
972	0.0231717522
973	0.02316380753
974	0.02315691224
975	0.02315461326
976	0.02314995602
977	0.02314508797
978	0.02313849112
979	0.02313421026
980	0.02312855031
981	0.02312162973
982	0.02311320236
983	0.02310811956
984	0.02310384678
985	0.02309601071
986	0.02309218062
987	0.02308362039
988	0.02307731301
989	0.02307160982
990	0.0230643108
991	0.02305730327
992	0.02305395317
993	0.02304762702
994	0.0230406097
995	0.0230332135
996	0.02302680203
997	0.0230225064
998	0.02301613755
999	0.0230111253
1000	0.02300566391
1001	0.02299918372
1002	0.02299465413
1003	0.02299164528
1004	0.02298729382
1005	0.02298205688
1006	0.02297577497
1007	0.0229701997
1008	0.02296310554
1009	0.02295721649
1010	0.02295445099
1011	0.02294671425
1012	0.02294336057
1013	0.02293640555
1014	0.02293045415
1015	0.02292521979
1016	0.02292365212
1017	0.02291816498
1018	0.02291287284
1019	0.02290731759
1020	0.02290420735
1021	0.02289830841
1022	0.02289500863
1023	0.02289343423
1024	0.02288620881
1025	0.02288031634
1026	0.02287547796
1027	0.02287217095
1028	0.02286833321
1029	0.02286361854
1030	0.02285954322
1031	0.02285544671
1032	0.02284702582
1033	0.02284134753
1034	0.02283699175
1035	0.02282916951
1036	0.02282585875
1037	0.02282132595
1038	0.02281637497
1039	0.02280951693
1040	0.02280431114
1041	0.02279641029
1042	0.02279019537
1043	0.02278350398
1044	0.02277766552
1045	0.0227727816
1046	0.02276563687
1047	0.02276008129
1048	0.022755495
1049	0.02274867073
1050	0.02274145257
1051	0.02273793925
1052	0.02273343976
1053	0.02272783977
1054	0.02272220403
1055	0.02271664749
1056	0.02271279482
1057	0.02270986899
1058	0.02270864788
1059	0.02270389126
1060	0.02269912488
1061	0.02269546451
1062	0.02268882907
1063	0.02268326966
1064	0.02267730979
1065	0.02267090996
1066	0.02266661202
1067	0.02266361697
1068	0.02265841765
1069	0.02265250847
1070	0.02264604487
1071	0.02264460731
1072	0.02263743065
1073	0.02263115981
1074	0.02262567207
1075	0.02262421763
1076	0.02262110287
1077	0.02261415169
1078	0.02260367748
1079	0.02259960575
1080	0.02259181528
1081	0.02258549776
1082	0.02258232774
1083	0.02257501003
1084	0.02257041607
1085	0.02256698359
1086	0.02256242266
1087	0.02255746401
1088	0.02255380409
1089	0.02255058871
1090	0.02254626358
1091	0.02254312836
1092	0.02254219177
1093	0.02253788057
1094	0.02253060155
1095	0.02252433662
1096	0.02252098474
1097	0.02251440424
1098	0.02250910693
1099	0.0225054397
1100	0.02249896405
1101	0.02249566086
1102	0.02248987702
1103	0.02248335555
1104	0.02247849665
1105	0.02247227694
1106	0.02246615249
1107	0.02246359716
1108	0.02245664219
1109	0.02245123507
1110	0.02244502607
1111	0.02244158164
1112	0.02243803198
1113	0.02243109909
1114	0.02242341538
1115	0.02241910956
1116	0.02241398759
1117	0.02240990222
1118	0.02240477004
1119	0.02240136907
1120	0.0223950253
1121	0.02238761861
1122	0.02238274587
1123	0.02238008792
1124	0.02237475288
1125	0.0223710836
1126	0.02236573876
1127	0.02235895619
1128	0.02235425705
1129	0.02234847462
1130	0.02234510739
1131	0.02234173584
1132	0.02233648534
1133	0.02233099076
1134	0.02232949324
1135	0.02232534921
1136	0.02232200915
1137	0.02231858509
1138	0.02231348714
1139	0.02231086052
1140	0.02230570943
1141	0.02229908207
1142	0.02229499553
1143	0.02229136757
1144	0.02228578759
1145	0.02228135986
1146	0.0222783937
1147	0.02226687204
1148	0.02226138622
1149	0.02225674811
1150	0.02225361721
1151	0.02224755658
1152	0.02224308296
1153	0.02223793322
1154	0.02223405374
1155	0.02222914212
1156	0.02222362132
1157	0.02222033599
1158	0.02221633982
1159	0.02221256047
1160	0.02220848878
1161	0.02220646284
1162	0.02220205008
1163	0.02219507984
1164	0.022188352
1165	0.02218564573
1166	0.02218008108
1167	0.02217536356
1168	0.02217035235
1169	0.02216643594
1170	0.02216081638
1171	0.02215760143
1172	0.022151508
1173	0.02214712428
1174	0.02214346559
1175	0.02214024951
1176	0.0221349122
1177	0.02213082454
1178	0.02212533479
1179	0.02211989008
1180	0.02211486104
1181	0.02210735404
1182	0.02210374009
1183	0.02209934649
1184	0.022093746
1185	0.02208978572
1186	0.02208736794
1187	0.02208180847
1188	0.02207742063
1189	0.02207329522
1190	0.02206890762
1191	0.02206512685
1192	0.0220586522
1193	0.02205372298
1194	0.02204941028
1195	0.02204409869
1196	0.02203797387
1197	0.02203179425
1198	0.02202804414
1199	0.02202319247
1200	0.02202198401
1201	0.02201855994
1202	0.0220152486
1203	0.02201078844
1204	0.02200697992
1205	0.02200365115
1206	0.0219974227
1207	0.02199255986
1208	0.02198867981
1209	0.02198762222
1210	0.02198223757
1211	0.02197735916
1212	0.0219695746
1213	0.02196475084
1214	0.02195923637
1215	0.02195142227
1216	0.0219477779
1217	0.02194111254
1218	0.02193778453
1219	0.02193459534
1220	0.0219315346
1221	0.02192594822
1222	0.02192275017
1223	0.02191873225
1224	0.02191339292
1225	0.02191195567
1226	0.02190816006
1227	0.02190410885
1228	0.02189845798
1229	0.0218955223
1230	0.02189380524
1231	0.02188754407
1232	0.02188459088
1233	0.02187915555
1234	0.02187222587
1235	0.02186675828
1236	0.02185871095
1237	0.02185504756
1238	0.02184941698
1239	0.02184268219
1240	0.02184069131
1241	0.02183705214
1242	0.02183199541
1243	0.02182628049
1244	0.02182170296
1245	0.02181662412
1246	0.02181184151
1247	0.02181046797
1248	0.02180600235
1249	0.02180010472
1250	0.02179692121
1251	0.02179285072
1252	0.02179125544
1253	0.02178608684
1254	0.02178014675
1255	0.02177495918
1256	0.0217687402
1257	0.02176565527
1258	0.02176169079
1259	0.02175694603
1260	0.02175398801
1261	0.02174901373
1262	0.02174821695
1263	0.0217431209
1264	0.02173919804
1265	0.02173526653
1266	0.02173207719
1267	0.02172682069
1268	0.02172290018
1269	0.02171986957
1270	0.02171557982
1271	0.02171164087
1272	0.02170893181
1273	0.02170425275
1274	0.02170071691
1275	0.02169654607
1276	0.02169334472
1277	0.02168744077
1278	0.0216837519
1279	0.02168015356
1280	0.021677857
1281	0.02167173602
1282	0.02166603793
1283	0.02165983473
1284	0.02165777618
1285	0.02165295679
1286	0.02164665688
1287	0.02164242989
1288	0.02163912987
1289	0.02163432865
1290	0.0216292506
1291	0.02162435317
1292	0.02162041602
1293	0.02161600345
1294	0.02161129721
1295	0.02160630712
1296	0.02160294235
1297	0.02159550672
1298	0.02158952149
1299	0.02158573789
1300	0.02158044934
1301	0.02157249874
1302	0.02156829266
1303	0.02156435905
1304	0.02156241223
1305	0.02155577785
1306	0.0215545986
1307	0.02155050216
1308	0.02154729965
1309	0.021543394
1310	0.02153725298
1311	0.02153246149
1312	0.0215278006
1313	0.02152202629
1314	0.0215164708
1315	0.02151259625
1316	0.02151012644
1317	0.02150416689
1318	0.0215005667
1319	0.02149540635
1320	0.02149028968
1321	0.02148573698
1322	0.02148130919
1323	0.02147657073
1324	0.02146966727
1325	0.02146737366
1326	0.02146535218
1327	0.02146077526
1328	0.02145732163
1329	0.02145407117
1330	0.02145117536
1331	0.02144648108
1332	0.02144374908
1333	0.02143767996
1334	0.02143286858
1335	0.02143162715
1336	0.02142584517
1337	0.0214210426
1338	0.02141695285
1339	0.02141409366
1340	0.02141090399
1341	0.02140494663
1342	0.02140042057
1343	0.02139616592
1344	0.02139320138
1345	0.02138826346
1346	0.02137974381
1347	0.02137887739
1348	0.02137428665
1349	0.02137111252
1350	0.02136785534
1351	0.02136469422
1352	0.02136022742
1353	0.02135536185
1354	0.0213490902
1355	0.02134319555
1356	0.02133751156
1357	0.02133205593
1358	0.02132941963
1359	0.02132497205
1360	0.02132076223
1361	0.02131739243
1362	0.02131490178
1363	0.02131122615
1364	0.02130766303
1365	0.0213021227
1366	0.02129590552
1367	0.02128965886
1368	0.02128403429
1369	0.02127933687
1370	0.02127435325
1371	0.02126993787
1372	0.02126750886
1373	0.02126462598
1374	0.02126160538
1375	0.02125724298
1376	0.02125443366
1377	0.02125211229
1378	0.02124764894
1379	0.02124451659
1380	0.02124035277
1381	0.02123746051
1382	0.02123220014
1383	0.02122780636
1384	0.02122171181
1385	0.02121663778
1386	0.02121090687
1387	0.02120640425
1388	0.0212048248
1389	0.02120028119
1390	0.02119695889
1391	0.0211948566
1392	0.02118951447
1393	0.02118663575
1394	0.02118570011
1395	0.0211800908
1396	0.02117417545
1397	0.02117098077
1398	0.02116818948
1399	0.02116681674
1400	0.02116465525
1401	0.02115858924
1402	0.02115361679
1403	0.021152086
1404	0.02114961687
1405	0.02114484789
1406	0.02114134248
1407	0.02113560331
1408	0.021131605
1409	0.02113050371
1410	0.02112671234
1411	0.02112201526
1412	0.02111823508
1413	0.02111354845
1414	0.02111041088
1415	0.02110724659
1416	0.0211007506
1417	0.02109433754
1418	0.02109372525
1419	0.02108945338
1420	0.02108587442
1421	0.02108157706
1422	0.02107590598
1423	0.02107068367
1424	0.021067359
1425	0.02106278856
1426	0.02105828293
1427	0.02104980405
1428	0.02104565188
1429	0.02104298273
1430	0.02103915502
1431	0.02103583097
1432	0.02103230992
1433	0.02102671552
1434	0.02102201308
1435	0.02101843652
1436	0.02101675908
1437	0.02101394195
1438	0.02100742455
1439	0.02100048444
1440	0.02099673509
1441	0.02099401728
1442	0.0209911367
1443	0.02098914246
1444	0.02098280375
1445	0.0209791125
1446	0.02097454273
1447	0.02097205334
1448	0.02097017773
1449	0.02096708161
1450	0.02096160001
1451	0.0209592936
1452	0.0209570971
1453	0.02095544783
1454	0.02094752268
1455	0.02094334476
1456	0.02093724869
1457	0.02093476776
1458	0.02093222708
1459	0.02093147895
1460	0.02092789191
1461	0.02092328112
1462	0.02092054514
1463	0.02091892491
1464	0.0209172124
1465	0.02091184085
1466	0.02090632647
1467	0.02090365218
1468	0.02089776916
1469	0.02089132334
1470	0.02088755126
1471	0.02088566438
1472	0.02088455657
1473	0.0208773998
1474	0.02087310619
1475	0.02086734146
1476	0.02086518216
1477	0.02086239013
1478	0.02085737239
1479	0.02085514921
1480	0.02085286584
1481	0.02084939821
1482	0.02084795459
1483	0.02084437797
1484	0.02084050673
1485	0.0208365532
1486	0.02083127841
1487	0.02082872858
1488	0.02082503493
1489	0.02082175346
1490	0.02081793027
1491	0.02081477463
1492	0.02081029385
1493	0.02080459327
1494	0.02079825476
1495	0.02079717625
1496	0.02079259238
1497	0.02078909278
1498	0.02078352053
